Date,BTC_Rolling_Vol_30d,market_panic
2015-09-17,0.5010425538786727,False
2015-09-18,0.4334999587778231,False
2015-09-19,0.412929073158536,False
2015-09-20,0.4108651391828937,False
2015-09-21,0.4143572996043765,False
2015-09-22,0.4164869402139867,False
2015-09-23,0.3072756547333543,False
2015-09-24,0.2565455396329713,False
2015-09-25,0.2490751925351865,False
2015-09-26,0.2487174459357563,False
2015-09-27,0.228661751128462,False
2015-09-28,0.2457994655363725,False
2015-09-29,0.2483732650355875,False
2015-09-30,0.2481934477082812,False
2015-10-01,0.2465176975432156,False
2015-10-02,0.2463025671895703,False
2015-10-03,0.2439325893057896,False
2015-10-04,0.240347057857401,False
2015-10-05,0.2318929759013822,False
2015-10-06,0.2354500850771969,False
2015-10-07,0.2401131333404345,False
2015-10-08,0.2339837486070456,False
2015-10-09,0.2208295028206479,False
2015-10-10,0.2211225851540096,False
2015-10-11,0.2218022599950875,False
2015-10-12,0.2102719773929428,False
2015-10-13,0.2022344890159907,False
2015-10-14,0.203632277719248,False
2015-10-15,0.2040958463594824,False
2015-10-16,0.2271530767931897,False
2015-10-17,0.2430629836777438,False
2015-10-18,0.2761071881226676,False
2015-10-19,0.2737174358363831,False
2015-10-20,0.2802973287943613,False
2015-10-21,0.2748038231542295,False
2015-10-22,0.2849730142494052,False
2015-10-23,0.2839250632468763,False
2015-10-24,0.284043376440131,False
2015-10-25,0.2837603091152602,False
2015-10-26,0.2815702857663545,False
2015-10-27,0.288349690501741,False
2015-10-28,0.2981013289326488,False
2015-10-29,0.3000415170373453,False
2015-10-30,0.3210803347646718,False
2015-10-31,0.3710451093983264,False
2015-11-01,0.3799954862553916,False
2015-11-02,0.5130402170143155,False
2015-11-03,0.621825841867175,True
2015-11-04,0.6209502351725508,True
2015-11-05,0.6800276516776179,True
2015-11-06,0.692405137947344,True
2015-11-07,0.6917408788276251,True
2015-11-08,0.7130310416647001,True
2015-11-09,0.7120483697366821,True
2015-11-10,0.8436095629850425,True
2015-11-11,0.895703532398837,True
2015-11-12,0.9359361814076846,True
2015-11-13,0.9374889170357008,True
2015-11-14,0.9407079506288428,True
2015-11-15,0.9515284369473502,True
2015-11-16,0.9526136597902006,True
2015-11-17,0.9410639039937784,True
2015-11-18,0.9418057519093576,True
2015-11-19,0.9479242370121556,True
2015-11-20,0.9481376247929204,True
2015-11-21,0.9453964461355758,True
2015-11-22,0.9466904027251078,True
2015-11-23,0.9464174607973784,True
2015-11-24,0.9478482451178494,True
2015-11-25,0.9504880699409556,True
2015-11-26,0.9771524907510886,True
2015-11-27,0.9718279501738036,True
2015-11-28,0.9684343416709368,True
2015-11-29,0.9654909852189472,True
2015-11-30,0.9506448401730052,True
2015-12-01,0.9583640023590472,True
2015-12-02,0.8809130968687768,True
2015-12-03,0.7755225455211583,True
2015-12-04,0.7717661469387624,True
2015-12-05,0.7845992476744758,True
2015-12-06,0.7762112666892811,True
2015-12-07,0.7707283038699556,True
2015-12-08,0.7781119486480839,True
2015-12-09,0.776461934069048,True
2015-12-10,0.6504956911750565,True
2015-12-11,0.6355957475254139,True
2015-12-12,0.6006321666380019,False
2015-12-13,0.6002985743679244,False
2015-12-14,0.5978977671178604,False
2015-12-15,0.5853099341242924,False
2015-12-16,0.5932245566465936,False
2015-12-17,0.5939307834828788,False
2015-12-18,0.5925643740780345,False
2015-12-19,0.5801545203976736,False
2015-12-20,0.6049833633343022,False
2015-12-21,0.608867799495483,True
2015-12-22,0.6079862958125648,False
2015-12-23,0.605630049011587,False
2015-12-24,0.6040123809797254,False
2015-12-25,0.6032034306215748,False
2015-12-26,0.6468372908308495,True
2015-12-27,0.6465386184146238,True
2015-12-28,0.6464548983662328,True
2015-12-29,0.6394792521062309,True
2015-12-30,0.6421475434719802,True
2015-12-31,0.622343979430599,True
2016-01-01,0.6199051468629106,True
2016-01-02,0.6206663290177876,True
2016-01-03,0.6227323666475494,True
2016-01-04,0.5772968533063728,False
2016-01-05,0.5775594201252927,False
2016-01-06,0.5766068329203613,False
2016-01-07,0.5966684747807404,False
2016-01-08,0.5987079028347816,False
2016-01-09,0.6005392690497284,False
2016-01-10,0.5167674364844987,False
2016-01-11,0.4986900313500924,False
2016-01-12,0.5092517280396018,False
2016-01-13,0.5027611101230233,False
2016-01-14,0.4718694540897556,False
2016-01-15,0.7053053734373966,True
2016-01-16,0.7464175867606335,True
2016-01-17,0.7430460112482814,True
2016-01-18,0.7457626688256822,True
2016-01-19,0.7351726787690448,True
2016-01-20,0.8284032578875149,True
2016-01-21,0.832268005192532,True
2016-01-22,0.8620054556936546,True
2016-01-23,0.8564121226701014,True
2016-01-24,0.870102288340331,True
2016-01-25,0.8249733407889929,True
2016-01-26,0.8233754138861404,True
2016-01-27,0.823943938820614,True
2016-01-28,0.8273497958257938,True
2016-01-29,0.8263472730914916,True
2016-01-30,0.8251711368179493,True
2016-01-31,0.8273482929866255,True
2016-02-01,0.8292339772827472,True
2016-02-02,0.8295463367363342,True
2016-02-03,0.8290935339131741,True
2016-02-04,0.852954510888057,True
2016-02-05,0.853039030853473,True
2016-02-06,0.8181589054825154,True
2016-02-07,0.8182068013643646,True
2016-02-08,0.8178865617738977,True
2016-02-09,0.8187155231234784,True
2016-02-10,0.8214238417857748,True
2016-02-11,0.8168777995159177,True
2016-02-12,0.818579964660017,True
2016-02-13,0.822381108963454,True
2016-02-14,0.6283786552839931,True
2016-02-15,0.5945074790969692,False
2016-02-16,0.5947149721068171,False
2016-02-17,0.597447377380847,False
2016-02-18,0.593838794593056,False
2016-02-19,0.4677948369220054,False
2016-02-20,0.4781679583850132,False
2016-02-21,0.405777936436777,False
2016-02-22,0.405398203601069,False
2016-02-23,0.41130649361274,False
2016-02-24,0.3980539355555303,False
2016-02-25,0.3982380268547565,False
2016-02-26,0.4014532235890903,False
2016-02-27,0.3742934382315568,False
2016-02-28,0.3736254652282694,False
2016-02-29,0.3729237057107598,False
2016-03-01,0.3591484987432257,False
2016-03-02,0.3745465503815772,False
2016-03-03,0.3761577085757178,False
2016-03-04,0.3861669806777598,False
2016-03-05,0.3554980433051366,False
2016-03-06,0.3586419423130928,False
2016-03-07,0.3473526480109305,False
2016-03-08,0.3474975090856775,False
2016-03-09,0.344948764720217,False
2016-03-10,0.3448148410025888,False
2016-03-11,0.3434365247523244,False
2016-03-12,0.3553410292738562,False
2016-03-13,0.3539586508490986,False
2016-03-14,0.3487658279912334,False
2016-03-15,0.3221518514933414,False
2016-03-16,0.3153996933626954,False
2016-03-17,0.3107308649249078,False
2016-03-18,0.3159550724872221,False
2016-03-19,0.3115067386594943,False
2016-03-20,0.3128332281892478,False
2016-03-21,0.2787538286642698,False
2016-03-22,0.282019374861409,False
2016-03-23,0.282040912450727,False
2016-03-24,0.2479455413050259,False
2016-03-25,0.2453038572233707,False
2016-03-26,0.2454371453736007,False
2016-03-27,0.2486640753746615,False
2016-03-28,0.2493829288106967,False
2016-03-29,0.2565620538734791,False
2016-03-30,0.2536656207011628,False
2016-03-31,0.2541300479813258,False
2016-04-01,0.2389164979147165,False
2016-04-02,0.2395212614664734,False
2016-04-03,0.2212810803591689,False
2016-04-04,0.2002521110828923,False
2016-04-05,0.19244758663308,False
2016-04-06,0.1849971098608773,False
2016-04-07,0.1850954882313769,False
2016-04-08,0.1863535064029773,False
2016-04-09,0.1856938404889891,False
2016-04-10,0.1825638063129751,False
2016-04-11,0.1609668630506671,False
2016-04-12,0.1611629217618845,False
2016-04-13,0.1608858573394795,False
2016-04-14,0.1608995655266239,False
2016-04-15,0.1664024245367152,False
2016-04-16,0.1641709754140657,False
2016-04-17,0.1355476203387153,False
2016-04-18,0.1356051627673036,False
2016-04-19,0.1432596072602933,False
2016-04-20,0.1485803141236904,False
2016-04-21,0.1554777339071644,False
2016-04-22,0.1596590247748975,False
2016-04-23,0.1604578205726355,False
2016-04-24,0.169524194567885,False
2016-04-25,0.1697806531247718,False
2016-04-26,0.1593115579029391,False
2016-04-27,0.2319453169378483,False
2016-04-28,0.2221368954857963,False
2016-04-29,0.2239965591402664,False
2016-04-30,0.2325773071955482,False
2016-05-01,0.2333440959006658,False
2016-05-02,0.2415840490244987,False
2016-05-03,0.244357503541735,False
2016-05-04,0.2469676919262527,False
2016-05-05,0.2465429100664377,False
2016-05-06,0.2599984752843123,False
2016-05-07,0.2601700176830702,False
2016-05-08,0.2585899340714834,False
2016-05-09,0.2579276844411247,False
2016-05-10,0.2710443468123596,False
2016-05-11,0.2711098471743753,False
2016-05-12,0.2708371651469203,False
2016-05-13,0.2700435652988008,False
2016-05-14,0.2701550756444155,False
2016-05-15,0.2676704267353708,False
2016-05-16,0.2697732078137935,False
2016-05-17,0.2679110394737212,False
2016-05-18,0.2679005137798664,False
2016-05-19,0.2923240474845538,False
2016-05-20,0.2902017114427637,False
2016-05-21,0.2828960425471935,False
2016-05-22,0.2830814465473073,False
2016-05-23,0.2834720403831697,False
2016-05-24,0.2758803074418834,False
2016-05-25,0.2765535531359813,False
2016-05-26,0.2757806609222577,False
2016-05-27,0.2695374157919831,False
2016-05-28,0.4899735483740375,False
2016-05-29,0.4912055429377097,False
2016-05-30,0.4867843184234235,False
2016-05-31,0.488174040455065,False
2016-06-01,0.4820718241786992,False
2016-06-02,0.4818203240922401,False
2016-06-03,0.5114272305440226,False
2016-06-04,0.5110934778710139,False
2016-06-05,0.5074150247052646,False
2016-06-06,0.507343310814015,False
2016-06-07,0.5133304252995718,False
2016-06-08,0.5131541355458176,False
2016-06-09,0.5078111505792164,False
2016-06-10,0.5077252634350601,False
2016-06-11,0.5283003212914938,False
2016-06-12,0.6297005485709162,True
2016-06-13,0.6382080170459351,True
2016-06-14,0.65378766975529,True
2016-06-15,0.6491797644850849,True
2016-06-16,0.7160489505423973,True
2016-06-17,0.7281515421431535,True
2016-06-18,0.7039236584786723,True
2016-06-19,0.703761442599852,True
2016-06-20,0.7260100471506277,True
2016-06-21,0.8229358034387866,True
2016-06-22,0.92444942167206,True
2016-06-23,0.9323866276868372,True
2016-06-24,0.95087304274832,True
2016-06-25,0.9520348710764738,True
2016-06-26,0.9740083331171582,True
2016-06-27,0.8994352771619569,True
2016-06-28,0.9008041789315748,True
2016-06-29,0.9028698474953766,True
2016-06-30,0.9152634809844316,True
2016-07-01,0.9153900352927996,True
2016-07-02,0.9216076171875778,True
2016-07-03,0.939871592961226,True
2016-07-04,0.946438030992304,True
2016-07-05,0.950799197784946,True
2016-07-06,0.9499148528978248,True
2016-07-07,0.9704692445713436,True
2016-07-08,0.9784102192015632,True
2016-07-09,0.9817936074486436,True
2016-07-10,0.9821805971147004,True
2016-07-11,0.96862794645749,True
2016-07-12,0.8954704099873794,True
2016-07-13,0.881152619723337,True
2016-07-14,0.8766625134786351,True
2016-07-15,0.8758629968690161,True
2016-07-16,0.7914849531136517,True
2016-07-17,0.796351272179238,True
2016-07-18,0.795472095882659,True
2016-07-19,0.7941606581673508,True
2016-07-20,0.7865777303894976,True
2016-07-21,0.7111325217288007,True
2016-07-22,0.605359271208082,False
2016-07-23,0.5851533776048409,False
2016-07-24,0.5383505167470816,False
2016-07-25,0.5397309748531876,False
2016-07-26,0.5042307618590973,False
2016-07-27,0.4836782966048918,False
2016-07-28,0.4814378313802618,False
2016-07-29,0.4796239321266617,False
2016-07-30,0.4428668162474908,False
2016-07-31,0.4701250876181924,False
2016-08-01,0.4528676077620253,False
2016-08-02,0.5173077805119256,False
2016-08-03,0.5137665697132269,False
2016-08-04,0.5198549466092283,False
2016-08-05,0.5171993535921267,False
2016-08-06,0.4938579532377111,False
2016-08-07,0.4707636154822966,False
2016-08-08,0.4653399038127126,False
2016-08-09,0.4654234687342797,False
2016-08-10,0.4668192140456546,False
2016-08-11,0.4551566251366848,False
2016-08-12,0.453283934092612,False
2016-08-13,0.4521657527182934,False
2016-08-14,0.4566523416445062,False
2016-08-15,0.4566498729799259,False
2016-08-16,0.4485969973518793,False
2016-08-17,0.4484121524267299,False
2016-08-18,0.4487839523483781,False
2016-08-19,0.4489943279765235,False
2016-08-20,0.4519401118519769,False
2016-08-21,0.4476351543104737,False
2016-08-22,0.4482308530330123,False
2016-08-23,0.4461282072207778,False
2016-08-24,0.4454661255450713,False
2016-08-25,0.4454684331575437,False
2016-08-26,0.445329483314989,False
2016-08-27,0.4472320145837026,False
2016-08-28,0.4482649314242576,False
2016-08-29,0.4485293437497556,False
2016-08-30,0.4228863438000111,False
2016-08-31,0.4114874494363385,False
2016-09-01,0.2263481818425966,False
2016-09-02,0.193456889872011,False
2016-09-03,0.2257483300622668,False
2016-09-04,0.2312347115839224,False
2016-09-05,0.2200609247783,False
2016-09-06,0.2193368111829831,False
2016-09-07,0.2197608517213844,False
2016-09-08,0.2267829315644561,False
2016-09-09,0.2275440253783643,False
2016-09-10,0.2262432893119437,False
2016-09-11,0.247335685090648,False
2016-09-12,0.2468366356074791,False
2016-09-13,0.2265615342745571,False
2016-09-14,0.2247486080941666,False
2016-09-15,0.2194065601570421,False
2016-09-16,0.2171170524759882,False
2016-09-17,0.2174802657529096,False
2016-09-18,0.2180610226635334,False
2016-09-19,0.2160820553348697,False
2016-09-20,0.216211837613302,False
2016-09-21,0.2250758367491286,False
2016-09-22,0.2240529324963026,False
2016-09-23,0.2255756369157891,False
2016-09-24,0.2247924636928988,False
2016-09-25,0.2252210932152577,False
2016-09-26,0.218521779799173,False
2016-09-27,0.2185909699551201,False
2016-09-28,0.2190368340929877,False
2016-09-29,0.2185321961009985,False
2016-09-30,0.2183887555875779,False
2016-10-01,0.2173292659753639,False
2016-10-02,0.2185152468556422,False
2016-10-03,0.1720723420243035,False
2016-10-04,0.1617212125110698,False
2016-10-05,0.1617054124114474,False
2016-10-06,0.1602760424179959,False
2016-10-07,0.1602547348778912,False
2016-10-08,0.145453889513284,False
2016-10-09,0.144811155170089,False
2016-10-10,0.1453952323181201,False
2016-10-11,0.1634574337281923,False
2016-10-12,0.1667406921971715,False
2016-10-13,0.1667532904280002,False
2016-10-14,0.1673545109326281,False
2016-10-15,0.1659817138021087,False
2016-10-16,0.1661253998045304,False
2016-10-17,0.1668746756476194,False
2016-10-18,0.1665167479079623,False
2016-10-19,0.1725943222140167,False
2016-10-20,0.1723413256741004,False
2016-10-21,0.1572109256666581,False
2016-10-22,0.2020934374562183,False
2016-10-23,0.2005363629733888,False
2016-10-24,0.2021586862193043,False
2016-10-25,0.2013399382346828,False
2016-10-26,0.2225959540434144,False
2016-10-27,0.2244256149792507,False
2016-10-28,0.2233101097369458,False
2016-10-29,0.248582320001642,False
2016-10-30,0.2614164169563224,False
2016-10-31,0.2621314468489581,False
2016-11-01,0.2890177506504369,False
2016-11-02,0.2903283644193906,False
2016-11-03,0.3944243406250394,False
2016-11-04,0.3987698600397558,False
2016-11-05,0.3988470209967319,False
2016-11-06,0.3994893541357754,False
2016-11-07,0.4037266524983395,False
2016-11-08,0.4029688131820821,False
2016-11-09,0.4058713190385746,False
2016-11-10,0.3944479576729022,False
2016-11-11,0.3924069557973667,False
2016-11-12,0.3984723623995882,False
2016-11-13,0.3993404564214397,False
2016-11-14,0.3987647599790259,False
2016-11-15,0.39927069117675,False
2016-11-16,0.4242674594421676,False
2016-11-17,0.4248657440761123,False
2016-11-18,0.4215053686456351,False
2016-11-19,0.4215909681680337,False
2016-11-20,0.4374372061331443,False
2016-11-21,0.4210914805545195,False
2016-11-22,0.4228720933614519,False
2016-11-23,0.4242414531544899,False
2016-11-24,0.4257427753469379,False
2016-11-25,0.4142158804005144,False
2016-11-26,0.4139834689440816,False
2016-11-27,0.4147001109677177,False
2016-11-28,0.396640200485145,False
2016-11-29,0.3908361337778767,False
2016-11-30,0.3928574030867611,False
2016-12-01,0.3702047147354312,False
2016-12-02,0.3788163802709551,False
2016-12-03,0.2787791496103123,False
2016-12-04,0.2717623831258852,False
